Id	Date	Quantity	NetAmount	Client	Currency
16513635	2015-01-03	1	99.99	ERY	USD
16513635	2015-01-06	1	99.99	THR	USD
16513635	2015-01-07	2	199.98	SXX	USD
16513635	2015-01-07	1	136.99	FGY	CAD
16513635	2015-01-07	1	99.99	ERG	USD
16513635	2015-01-08	1	1507.85	VQE	MXN
16513635	2015-01-08	1	1507.85	TYJ	MXN
16513635	2015-01-09	1	99.99	IUY	USD
16513635	2015-01-10	1	99.99	FCA	USD
16513635	2015-01-11	1	1507.85	RTN	MXN
16513635	2015-01-11	1	99.99	IUY	USD
16513635	2015-01-11	1	99.99	ERY	USD
16513635	2015-01-15	1	99.99	LTU	USD
16513635	2015-01-16	1	99.99	JIU	USD
16513635	2015-01-17	1	136.99	DYT	CAD
16513635	2015-01-18	1	90.99	ERT	EUR
16513635	2015-01-18	1	1507.85	RTY	MXN
16513635	2015-01-18	1	99.99	IKR	USD
16513635	2015-01-19	1	99.99	THR	USD
16513635	2015-01-20	1	64.99	SRG	GBP
16513635	2015-01-22	1	99.99	ILT	USD
16513635	2015-01-23	1	136.99	UKU	CAD
16513635	2015-01-25	1	99.99	OMO	USD
16513635	2015-01-25	1	99.99	ERY	USD
16513635	2015-01-25	1	1507.85	LUY	MXN
16513635	2015-02-01	1	90.99	FTY	EUR
16513635	2015-02-03	1	99.99	OMO	USD
16513635	2015-02-07	1	99.99	SXX	USD
16513635	2015-02-14	1	99.99	RTJ	USD
16513635	2015-02-14	1	99.99	ILT	USD
16513635	2015-02-15	1	99.99	LUT	USD
16513635	2015-02-16	1	99.99	HRY	USD
16513635	2015-02-18	1	99.99	ULT	USD
16513635	2015-02-18	1	99.99	JIU	USD
16526354	2015-03-01	2	20.7	UIL	USD
16526889	2014-08-28	1	4.98	ILT	USD
16526889	2014-08-29	1	3.24	YRT	GBP
16526889	2014-08-29	1	3.24	SRG	GBP
16526889	2014-09-04	1	4.98	RER	USD
16526889	2014-09-04	1	75.1	VQE	MXN
16526889	2014-09-08	1	4.98	LUT	USD
16526889	2014-09-13	1	4.98	QZE	USD
16526889	2014-09-14	2	150.2	VSR	MXN
16526889	2014-09-14	1	131.97	SEG	CUP
16526889	2014-09-15	1	4.98	IUY	USD
16526889	2014-09-17	1	4.98	RTJ	USD
16526889	2014-09-17	1	4.98	IUY	USD
16526889	2014-09-18	2	9.96	LTU	USD
16526889	2014-09-21	1	4.98	AER	USD
16526889	2014-09-26	1	4.53	YJU	EUR
16526889	2014-09-26	1	4.98	HRY	USD
16526889	2014-09-27	1	3.24	SRG	GBP
16526889	2014-09-28	1	4.53	HUO	EUR
16526889	2014-09-28	1	4.98	LUT	USD
16526889	2014-09-30	1	4.98	LUT	USD
16526889	2014-10-04	1	4.53	ERT	EUR
16526889	2014-10-05	1	4.98	GTR	USD
16526889	2014-10-05	1	4.98	YJH	USD
16526889	2014-10-06	1	3.24	SRG	GBP
16526889	2014-10-06	1	4.98	ILT	USD
16526889	2014-10-07	1	4.98	JIU	USD
16526889	2014-10-11	1	4.98	SCZ	USD
16526889	2014-10-11	1	4.53	ERT	EUR
16526889	2014-10-12	1	6.37	TYN	AUD
16526889	2014-10-12	1	4.98	FCA	USD
16526889	2014-10-14	1	4.98	IUY	USD
16526889	2014-10-18	1	4.98	THR	USD
16526889	2014-10-19	1	4.98	ERG	USD
16526889	2014-10-21	1	4.98	ULT	USD
16526889	2014-10-25	1	6.82	UYG	CAD
16526889	2014-10-26	1	4.98	UIL	USD
16526889	2014-10-27	1	4.53	ZRT	EUR
16526889	2014-10-27	1	75.1	VSR	MXN
16526889	2014-10-27	1	6.82	ULY	CAD
16526889	2014-10-29	1	6.82	ULY	CAD
16526889	2014-10-30	1	4.98	AER	USD
16526889	2014-11-01	1	75.1	RTN	MXN
16526889	2014-11-01	1	4.98	IUY	USD
16526889	2014-11-02	1	6.82	ULY	CAD
16526889	2014-11-02	1	4.98	HRY	USD
16526889	2014-11-03	1	4.98	HRY	USD
16526889	2014-11-03	1	4.98	IUY	USD
16526889	2014-11-04	1	6.82	UYG	CAD
16526889	2014-11-09	1	6.82	TRY	CAD
16526889	2014-11-09	1	4.53	ERT	EUR
16526889	2014-11-09	1	75.1	RTN	MXN
16526889	2014-11-09	1	4.98	UIL	USD
16526889	2014-11-13	1	4.98	ERR	USD
16526889	2014-11-15	1	4.98	SCZ	USD
16526889	2014-11-17	1	75.1	RTN	MXN
16526889	2014-11-22	1	6.82	SD	CAD
16526889	2014-11-23	1	4.98	JIU	USD
16526889	2014-11-23	1	4.98	OMO	USD
16526889	2014-11-23	1	131.97	SEG	CUP
16526889	2014-11-23	1	4.98	XGE	USD
16526889	2014-11-24	1	302.88	ERH	RUB
16526889	2014-11-24	1	4.98	FCA	USD
16526889	2014-11-25	1	37.95	ETS	GTQ
16526889	2014-11-27	1	4.98	HZ4	USD
16526889	2014-11-29	1	6.82	FGY	CAD
16526889	2014-12-01	1	4.98	IUO	USD
16526889	2014-12-03	1	4.98	ZAF	USD
16526889	2014-12-07	1	4.98	SCZ	USD
16526889	2014-12-07	1	4.98	LUT	USD
16526889	2014-12-13	1	131.97	SEG	CUP
16526889	2014-12-14	1	4.98	IUY	USD
16526889	2014-12-15	1	4.98	IUY	USD
16526889	2014-12-26	1	4.98	FCA	USD
16526889	2014-12-29	1	4.98	ERY	USD
16526889	2015-01-03	1	4.98	ZAF	USD
16526889	2015-01-04	1	4.98	LTU	USD
16526889	2015-01-04	1	4.98	IUO	USD
16526889	2015-01-07	1	4.98	ULT	USD
16526889	2015-01-07	1	41.68	UKT	SEK
16526889	2015-01-07	1	4.98	ULT	USD
16526889	2015-01-07	1	4.98	IUY	USD
16526889	2015-01-08	1	4.98	THR	USD
16526889	2015-01-11	1	4.98	ULT	USD
16526889	2015-01-12	1	4.98	XGE	USD
16526889	2015-01-13	1	4.98	ILT	USD
16526889	2015-01-14	1	4.98	LTU	USD
16526889	2015-01-15	1	6.82	DRY	CAD
16526889	2015-01-17	1	4.98	IKR	USD
16526889	2015-01-19	1	4.98	ERY	USD
16526889	2015-01-19	1	6.82	DRY	CAD
16526889	2015-01-19	1	4.98	RVT	USD
16526889	2015-01-21	1	37.95	ETS	GTQ
16526889	2015-01-21	1	41.68	UKT	SEK
16526889	2015-01-21	1	4.98	OPM	USD
16526889	2015-01-21	1	6.82	TRY	CAD
16526889	2015-01-21	1	75.1	LUY	MXN
16526889	2015-01-21	1	4.98	HRY	USD
16526889	2015-01-21	1	6.37	TYN	AUD
16526889	2015-01-21	1	6.82	DYT	CAD
16526889	2015-01-21	1	4.98	HRY	USD
16526889	2015-01-21	1	4.98	LUT	USD
16526889	2015-01-21	1	4.98	IKR	USD
16526889	2015-01-21	1	4.98	JIU	USD
16526889	2015-01-21	1	4.98	RZE	USD
16526889	2015-01-21	1	6.82	FGY	CAD
16526889	2015-01-24	1	75.1	TYJ	MXN
16526889	2015-01-25	1	6.82	UYG	CAD
16526889	2015-01-26	1	4.98	JIU	USD
16526889	2015-01-30	1	75.1	RTN	MXN
16526889	2015-01-31	1	302.88	ERH	RUB
16526889	2015-01-31	1	4.98	ILT	USD
16526889	2015-02-01	1	6.82	DYT	CAD
16526889	2015-02-08	1	4.98	SCZ	USD
16526889	2015-02-11	1	4.98	OPM	USD
16526889	2015-02-12	1	6.82	UYG	CAD
16526889	2015-02-16	1	4.98	ULT	USD
16526889	2015-02-16	1	4.98	LUT	USD
16526889	2015-02-17	1	6.82	UYG	CAD
16526889	2015-02-19	1	4.98	IKR	USD
16526889	2015-02-27	1	4.98	YUM	USD
16526889	2015-03-01	1	4.98	MYT	USD
16528397	2013-08-31	1	754.84	SD	CAD
16528397	2013-09-10	1	4611.7	UKT	SEK
16528397	2013-09-16	1	754.84	TRY	CAD
16528397	2013-09-23	1	550.98	SXX	USD
16528397	2013-09-27	1	550.98	JIU	USD
16528397	2013-10-11	1	550.98	THR	USD
16528397	2013-10-24	1	550.98	HRY	USD
16528397	2013-10-29	1	754.84	YUI	CAD
16528397	2013-10-31	1	550.98	JIU	USD
16528397	2013-11-03	1	550.98	ERG	USD
16528397	2013-11-29	2	29201.94	SEG	CUP
16528397	2013-12-03	2	1101.96	UIL	USD
16528397	2013-12-19	1	550.98	ERY	USD
16528397	2013-12-25	1	501.39	ERT	EUR
16528397	2013-12-25	1	550.98	ERY	USD
16528397	2013-12-26	1	501.39	TYU	EUR
16528397	2013-12-27	1	754.84	FGY	CAD
16528397	2013-12-29	1	550.98	ILT	USD
16528397	2013-12-29	1	550.98	FCA	USD
16528397	2013-12-29	1	550.98	SCZ	USD
16528397	2013-12-30	1	550.98	LTU	USD
16528397	2013-12-30	1	501.39	YJU	EUR
16528397	2013-12-31	1	550.98	ULT	USD
16528397	2014-01-01	1	8308.78	VQE	MXN
16528397	2014-01-01	1	358.14	SRG	GBP
16528397	2014-01-02	1	550.98	IUY	USD
16528397	2014-01-04	1	358.14	ZED	GBP
16528397	2014-01-05	1	501.39	YJU	EUR
16528397	2014-01-06	1	550.98	HRY	USD
16528397	2014-01-07	1	501.39	ERT	EUR
16528397	2014-01-08	1	358.14	ZED	GBP
16528397	2014-01-12	1	501.39	FTY	EUR
16528397	2014-01-12	1	550.98	HRY	USD
16528397	2014-01-18	1	754.84	UKU	CAD
16528397	2014-01-18	1	550.98	MYT	USD
16528397	2014-01-19	1	754.84	TRY	CAD
16528397	2014-01-22	1	550.98	AZE	USD
16528397	2014-01-22	1	550.98	ILT	USD
16528397	2014-01-25	1	550.98	IUY	USD
16528397	2014-01-26	1	550.98	LUT	USD
16528397	2014-01-26	1	754.84	ULY	CAD
16528397	2014-01-26	1	550.98	JIU	USD
16528397	2014-01-27	1	358.14	SRG	GBP
16528397	2014-02-12	1	550.98	LTU	USD
16528397	2014-02-18	1	501.39	ZRT	EUR
16528397	2014-05-09	1	754.84	SD	CAD
16528397	2014-05-13	1	550.98	FCA	USD
16528397	2014-05-17	1	8308.78	RTN	MXN
16528397	2014-06-25	1	358.14	ZED	GBP
16528397	2014-07-18	1	754.84	UKU	CAD
16528397	2014-08-20	1	4198.47	ETS	GTQ
16528397	2014-08-26	1	550.98	IUY	USD
16528397	2014-08-29	1	358.14	YRT	GBP
16528397	2014-09-05	1	550.98	ILT	USD
16528397	2014-10-01	1	550.98	HRY	USD
16528397	2014-10-17	2	1101.96	ULT	USD
16528397	2014-11-07	1	550.98	ULT	USD
16528397	2014-11-17	1	550.98	IKR	USD
16528397	2014-12-26	1	501.39	HUO	EUR
16528397	2014-12-27	1	550.98	THR	USD
16528397	2014-12-29	1	550.98	Z4H	USD
16528397	2014-12-31	1	550.98	GTR	USD
16528397	2015-01-11	1	358.14	YRT	GBP
16528397	2015-01-25	1	754.84	DRY	CAD
16528397	2015-02-01	1	550.98	THR	USD
16528397	2015-02-01	1	550.98	SCZ	USD
16528397	2015-02-28	1	550.98	GTR	USD
16528397	2015-03-01	1	550.98	QZE	USD
16529662	2012-04-02	2	4.75	ERT	EUR
16529662	2012-04-06	1	2.61	OMO	USD
16529662	2012-04-08	1	2.38	HUO	EUR
16529662	2012-04-08	1	3.58	TRY	CAD
16529662	2012-04-15	1	3.58	YUI	CAD
16529662	2012-04-26	1	2.38	YJU	EUR
16529662	2012-04-29	1	3.34	TYN	AUD
16529662	2012-06-02	1	2.61	Z4H	USD
16529662	2012-06-05	1	2.61	ERY	USD
16529662	2012-06-05	1	2.38	FTY	EUR
16529662	2012-06-19	1	2.61	XGE	USD
16529662	2012-06-19	1	3.58	FGY	CAD
16529662	2012-06-22	1	2.61	FCA	USD
16529662	2012-07-06	1	3.58	SD	CAD
16529662	2012-07-07	1	2.61	ULT	USD
16529662	2012-07-07	1	2.61	SCZ	USD
16529662	2012-07-08	1	2.61	FCA	USD
16529662	2012-07-12	1	2.61	THR	USD
16529662	2012-07-12	1	2.61	IUO	USD
16529662	2012-07-13	1	2.61	SCZ	USD
16529662	2012-07-14	1	2.61	UIL	USD
16529662	2012-07-14	1	3.58	RTU	CAD
16529662	2012-07-15	1	2.61	RTJ	USD
16529662	2012-07-19	1	39.36	TYJ	MXN
16529662	2012-07-23	1	2.61	YJH	USD
16529662	2012-07-25	1	2.61	OPM	USD
16529662	2012-07-26	1	2.61	ILT	USD
16529662	2012-07-29	1	69.17	SEG	CUP
16529662	2012-07-31	1	2.61	LUT	USD
16529662	2012-07-31	1	2.61	HZ4	USD
16529662	2012-08-03	1	2.61	AZE	USD
16529662	2012-08-06	1	2.61	ZAF	USD
16529662	2012-08-10	1	2.61	ERG	USD
16529662	2012-08-16	1	2.38	HUO	EUR
16529662	2012-08-16	1	2.61	OMO	USD
16529662	2012-08-16	1	3.58	FGY	CAD
16529662	2012-08-16	1	69.17	SEG	CUP
16529662	2012-08-16	1	2.61	ERY	USD
16529662	2012-08-16	1	3.58	IML	CAD
16529662	2012-08-16	1	2.61	GTR	USD
16529662	2012-08-16	1	2.61	SCZ	USD
16529662	2012-08-16	1	39.36	VSR	MXN
16529662	2012-08-16	1	2.61	LUT	USD
16529662	2012-08-16	1	2.61	JIU	USD
16529662	2012-08-16	1	2.61	SXX	USD
16529662	2012-08-16	1	39.36	RTY	MXN
16529662	2012-08-16	1	2.61	OPM	USD
16529662	2012-08-16	1	2.61	HRY	USD
16529662	2012-08-16	1	2.61	SCZ	USD
16529662	2012-08-16	1	3.58	UKU	CAD
16529662	2012-08-16	1	2.61	SCZ	USD
16529662	2012-08-16	1	2.61	LTU	USD
16529662	2012-08-16	1	2.61	IUO	USD
16529662	2012-08-17	1	3.58	UYG	CAD
16529662	2012-08-18	1	2.61	SCZ	USD
16529662	2012-08-21	2	5.22	GTR	USD
16529662	2012-08-31	1	3.58	UYG	CAD
16529662	2012-09-05	2	5.22	ZAF	USD
16529662	2012-09-06	1	3.34	RYH	AUD
16529662	2012-09-17	1	2.38	TYU	EUR
16529662	2012-09-17	1	2.61	ERY	USD
16529662	2012-09-18	1	2.61	IUO	USD
16529662	2012-09-26	1	2.61	RER	USD
16529662	2012-10-09	1	3.58	UYG	CAD
16529662	2012-11-18	1	3.58	SD	CAD
16529662	2012-11-18	1	2.61	ILT	USD
16529662	2012-11-21	1	2.61	IUY	USD
16529662	2012-12-04	1	2.61	ILT	USD
16529662	2012-12-13	1	3.34	TYN	AUD
16529662	2012-12-26	1	2.61	OYL	USD
16529662	2013-01-06	1	2.38	YJU	EUR
16529662	2013-01-07	2	317.48	ERH	RUB
16529662	2013-01-08	1	2.61	THR	USD
16529662	2013-01-08	1	2.61	HZ4	USD
16529662	2013-01-09	1	2.61	UIL	USD
16529662	2013-01-11	1	2.61	SCZ	USD
16529662	2013-01-15	1	2.61	THR	USD
16529662	2013-01-23	1	2.61	LUT	USD
16529662	2013-01-31	1	39.36	TYJ	MXN
16529662	2013-02-06	1	39.36	RTN	MXN
16529662	2013-02-10	1	2.38	ZRT	EUR
16529662	2013-03-08	1	2.61	LTU	USD
16529662	2013-03-09	1	2.61	HRY	USD
16529662	2013-03-16	1	2.61	THR	USD
16529662	2013-03-19	1	3.58	YUI	CAD
16529662	2013-03-22	1	3.58	SD	CAD
16529662	2013-03-29	1	2.38	FTY	EUR
16529662	2013-04-25	1	2.38	HUO	EUR
16529662	2013-04-27	1	2.61	ERY	USD
16529662	2013-04-28	1	3.58	UYG	CAD
16529662	2013-04-29	2	5.22	ERY	USD
16529662	2013-05-04	1	2.61	MYT	USD
16529662	2013-05-04	1	2.61	SCZ	USD
16529662	2013-05-05	1	3.58	DRY	CAD
16529662	2013-05-05	1	2.61	XGE	USD
16529662	2013-05-09	1	1.7	ZED	GBP
16529662	2013-05-10	1	2.61	FCA	USD
16529662	2013-05-16	1	2.61	RER	USD
16529662	2013-05-19	1	2.61	HRY	USD
16529662	2013-05-20	1	2.61	ULT	USD
16529662	2013-06-07	1	2.61	ULT	USD
16529662	2013-06-08	1	2.38	HUO	EUR
16529662	2013-06-24	1	2.61	XGE	USD
16529662	2013-06-24	2	5.22	GTR	USD
16529662	2013-06-26	1	2.61	HRY	USD
16529662	2013-06-27	1	2.61	JIU	USD
16529662	2013-06-28	1	2.61	UYJ	USD
16529662	2013-07-01	1	1.7	SRG	GBP
16529662	2013-07-02	1	2.61	LUT	USD
16529662	2013-07-04	1	2.61	THR	USD
16529662	2013-07-04	1	2.61	JIU	USD
16529662	2013-07-07	1	2.61	THR	USD
16529662	2013-07-08	1	2.61	IKR	USD
16529662	2013-07-08	1	2.61	IUO	USD
16529662	2013-07-09	1	2.61	IUY	USD
16529662	2013-07-09	1	21.85	UKT	SEK
16529662	2013-07-10	1	2.61	THR	USD
16529662	2013-07-14	1	2.61	ULT	USD
16529662	2013-07-14	1	158.74	ERH	RUB
16529662	2013-07-14	1	2.61	IUY	USD
16529662	2013-07-14	1	2.61	LTU	USD
16529662	2013-07-24	1	2.61	IUY	USD
16529662	2013-07-27	1	158.74	ERH	RUB
16529662	2013-07-28	1	2.61	ERG	USD
16529662	2013-07-28	1	3.34	TYN	AUD
16529662	2013-07-30	1	2.61	SXX	USD
16529662	2013-08-01	1	21.85	UKT	SEK
16529662	2013-08-03	1	2.61	OPM	USD
16529662	2013-08-03	1	2.61	GTR	USD
16529662	2013-08-07	1	2.61	OPM	USD
16529662	2013-08-07	1	2.61	IUO	USD
16529662	2013-08-12	1	2.61	HZ4	USD
16529662	2013-08-12	1	2.61	OPM	USD
16529662	2013-08-14	1	2.61	ILT	USD
16529662	2013-09-08	1	2.61	UYJ	USD
16529662	2013-09-13	1	3.58	RTU	CAD
16529662	2013-09-14	1	2.61	SCZ	USD
16529662	2013-09-15	1	2.61	ERY	USD
16529662	2013-09-16	1	2.61	JIU	USD
16529662	2013-09-17	1	2.61	ULT	USD
16529662	2013-09-18	1	2.61	JIU	USD
16529662	2013-09-18	1	2.61	SCZ	USD
16529662	2013-09-20	1	2.61	IKR	USD
16529662	2013-09-22	1	2.61	OPM	USD
16529662	2013-09-25	1	2.61	SXX	USD
16529662	2013-09-25	1	2.61	ILT	USD
16529662	2013-09-28	1	2.61	OPM	USD
16529662	2013-09-30	1	3.58	DRY	CAD
16529662	2013-09-30	1	2.61	JIU	USD
16529662	2013-09-30	1	2.61	ZRE	USD
16529662	2013-10-04	1	2.61	THR	USD
16529662	2013-10-06	1	39.36	VSR	MXN
16529662	2013-10-09	1	2.61	RGE	USD
16529662	2013-10-10	1	2.61	SCZ	USD
16529662	2013-10-11	1	2.38	ERT	EUR
16529662	2013-10-12	1	2.38	FTY	EUR
16529662	2013-10-12	1	2.61	SXX	USD
16529662	2013-10-14	1	2.38	ZRT	EUR
16529662	2013-10-14	1	3.58	TRY	CAD
16529662	2013-10-16	1	2.61	RGE	USD
16529662	2013-10-20	1	39.36	RTY	MXN
16529662	2013-10-21	1	2.38	HUO	EUR
16529662	2013-10-21	1	3.58	ULY	CAD
16529662	2013-10-22	1	2.61	ULT	USD
16529662	2013-11-08	1	2.61	HRY	USD
16529662	2013-11-08	1	2.38	TYU	EUR
16529662	2013-12-03	1	2.61	FCA	USD
16529662	2013-12-10	1	2.61	QZE	USD
16529662	2013-12-16	1	2.61	LUT	USD
16529662	2014-01-06	1	39.36	VQE	MXN
16529662	2014-01-13	1	2.61	ERR	USD
16529662	2014-01-20	1	2.61	RGE	USD
16542152	2014-05-29	1	111.03	GTR	USD
16542152	2014-06-04	1	152.11	ULY	CAD
16542152	2014-06-16	1	101.04	FTY	EUR
16542152	2014-06-25	1	6752.84	ERH	RUB
16542152	2014-07-13	1	1674.33	LUY	MXN
16542152	2014-07-20	1	111.03	SCZ	USD
16542152	2014-08-08	1	152.11	DRY	CAD
16542152	2014-08-13	1	111.03	HZ4	USD
16542152	2014-08-15	1	142.12	TYN	AUD
16542152	2014-08-17	1	152.11	DRY	CAD
16542152	2014-08-30	1	152.11	RG	CAD
16542152	2014-09-08	1	111.03	IUO	USD
16542152	2014-09-12	1	111.03	FCA	USD
16542152	2014-09-20	1	152.11	IML	CAD
16542152	2014-09-21	1	111.03	SXX	USD
16542152	2014-09-29	1	111.03	HRY	USD
16542152	2014-10-15	1	101.04	TYU	EUR
16542152	2014-10-18	1	1674.33	RTY	MXN
16542152	2014-10-31	1	152.11	DRY	CAD
16542152	2014-11-09	1	111.03	ILT	USD
16542152	2014-11-09	1	111.03	SCZ	USD
16542152	2014-11-15	1	111.03	FCA	USD
16542152	2014-11-28	1	111.03	JIU	USD
16542152	2014-11-29	1	142.12	TYN	AUD
16542152	2014-12-01	1	111.03	SCZ	USD
16542152	2014-12-02	1	111.03	RTJ	USD
16542152	2014-12-17	1	111.03	QZE	USD
16542152	2014-12-21	1	111.03	AER	USD
16542152	2014-12-21	1	111.03	AZE	USD
16542152	2014-12-22	1	111.03	LUT	USD
16542152	2014-12-22	1	101.04	ERT	EUR
16542152	2014-12-22	1	152.11	OPU	CAD
16542152	2014-12-23	1	111.03	IUY	USD
16542152	2014-12-23	1	152.11	SD	CAD
16542152	2014-12-23	1	929.32	UKT	SEK
16542152	2014-12-23	1	111.03	LUT	USD
16542152	2014-12-23	1	1674.33	LUY	MXN
16542152	2014-12-23	1	111.03	IUY	USD
16542152	2014-12-24	1	101.04	FTY	EUR
16542152	2014-12-24	1	72.17	ZED	GBP
16542152	2014-12-24	1	111.03	ULT	USD
16542152	2014-12-24	1	142.12	RYH	AUD
16542152	2014-12-25	1	111.03	ERY	USD
16542152	2014-12-26	1	111.03	HRY	USD
16542152	2014-12-26	1	111.03	ULT	USD
16542152	2014-12-26	1	142.12	TYN	AUD
16542152	2014-12-26	1	111.03	OPM	USD
16542152	2014-12-27	1	111.03	XGE	USD
16542152	2014-12-28	1	101.04	FTY	EUR
16542152	2014-12-28	1	152.11	SD	CAD
16542152	2014-12-29	1	152.11	DRY	CAD
16542152	2014-12-30	1	111.03	JIU	USD
16542152	2014-12-30	1	111.03	RTJ	USD
16542152	2014-12-31	1	1674.33	RTN	MXN
16542152	2015-01-01	1	101.04	FTY	EUR
16542152	2015-01-01	1	1674.33	TYJ	MXN
16542152	2015-01-04	1	111.03	ULT	USD
16542152	2015-01-09	1	111.03	IKR	USD
16542152	2015-01-10	1	152.11	DYT	CAD
16542152	2015-01-11	1	72.17	YRT	GBP
16542152	2015-01-11	1	111.03	OPM	USD
16542152	2015-01-12	1	152.11	RTU	CAD
16542152	2015-01-13	1	111.03	ILT	USD
16542152	2015-01-14	1	111.03	ULT	USD
16542152	2015-01-14	1	111.03	IUO	USD
16542152	2015-01-15	1	111.03	LTU	USD
16542152	2015-01-16	1	101.04	ZRT	EUR
16542152	2015-01-17	1	111.03	ERG	USD
16542152	2015-01-17	1	152.11	DRY	CAD
16542152	2015-01-18	1	111.03	JIU	USD
16542152	2015-01-18	1	1674.33	TYJ	MXN
16542152	2015-01-18	1	111.03	LTU	USD
16542152	2015-01-19	1	111.03	ILT	USD
16542152	2015-01-19	1	1674.33	RTN	MXN
16542152	2015-01-19	1	111.03	YJH	USD
16542152	2015-01-20	1	1674.33	VQE	MXN
16542152	2015-01-22	1	101.04	YJU	EUR
16542152	2015-01-22	1	111.03	ULT	USD
16542152	2015-01-23	1	111.03	ULT	USD
16542152	2015-01-23	1	152.11	SD	CAD
16542152	2015-01-25	1	111.03	SXX	USD
16542152	2015-01-25	1	111.03	ULT	USD
16542152	2015-01-25	1	152.11	IML	CAD
16542152	2015-01-25	1	111.03	Z4H	USD
16542152	2015-01-26	1	111.03	ILT	USD
16542152	2015-01-26	1	111.03	LUT	USD
16542152	2015-01-26	1	101.04	ZRT	EUR
16542152	2015-01-26	1	111.03	FCA	USD
16542152	2015-01-26	1	152.11	UKU	CAD
16542152	2015-01-26	1	111.03	HZ4	USD
16542152	2015-01-26	1	72.17	YRT	GBP
16542152	2015-01-28	1	111.03	JIU	USD
16542152	2015-02-02	1	111.03	ERY	USD
16542152	2015-02-08	1	101.04	FTY	EUR
16542152	2015-02-12	1	111.03	ULT	USD
16542152	2015-02-13	1	111.03	IUY	USD
16542152	2015-02-16	1	152.11	RTU	CAD
16542152	2015-02-23	1	846.05	ETS	GTQ
16542152	2015-02-23	1	111.03	GTR	USD
16542152	2015-02-28	1	1674.33	LUY	MXN
16554562	2013-12-28	1	21.91	DYT	CAD
16554562	2014-01-04	1	15.99	UYJ	USD
16554562	2014-04-21	1	15.99	IUO	USD
16554562	2014-05-08	1	15.99	IUY	USD
16554562	2014-06-26	1	15.99	JIU	USD
16554562	2014-06-26	1	14.55	ZRT	EUR
16554562	2014-06-29	1	15.99	YUM	USD
16554562	2014-06-30	1	15.99	IUO	USD
16554562	2014-07-10	1	21.91	TRY	CAD
16554562	2014-07-12	1	15.99	JIU	USD
16554562	2014-10-08	1	15.99	RTJ	USD
16555988	2012-03-03	1	40.99	ZAF	USD
16555988	2012-03-15	1	40.99	LUT	USD
16555988	2012-03-25	2	81.98	IUY	USD
16555988	2012-04-04	1	40.99	ZAF	USD
16555988	2012-04-16	1	40.99	HRY	USD
16555988	2012-04-17	2	104.93	TYN	AUD
16555988	2012-04-25	1	56.16	IML	CAD
16555988	2012-04-27	1	26.64	YRT	GBP
16555988	2012-04-29	1	40.99	JIU	USD
16555988	2012-05-01	1	56.16	RTU	CAD
16555988	2012-05-07	2	53.29	SRG	GBP
16555988	2012-05-16	1	40.99	XGE	USD
16555988	2012-05-19	1	40.99	ILT	USD
16555988	2012-05-20	1	40.99	IUY	USD
16555988	2012-06-08	1	37.3	FTY	EUR
16555988	2012-06-25	1	40.99	OMO	USD
16555988	2012-06-29	1	37.3	YJU	EUR
16555988	2012-07-10	1	56.16	IML	CAD
16555988	2012-07-24	1	56.16	RG	CAD
16555988	2012-07-27	1	40.99	SCZ	USD
16555988	2012-07-27	2	81.98	YJH	USD
16555988	2012-07-29	1	56.16	IML	CAD
16555988	2012-07-29	1	56.16	RG	CAD
16555988	2012-08-07	1	56.16	UKU	CAD
16555988	2012-08-12	1	26.64	YRT	GBP
16555988	2012-08-23	1	40.99	JIU	USD
16555988	2012-08-31	1	26.64	YRT	GBP
16555988	2012-09-06	1	40.99	ILT	USD
16555988	2012-09-11	2	112.31	RTU	CAD
16555988	2012-09-12	1	37.3	ZRT	EUR
16555988	2012-09-12	1	26.64	ZED	GBP
16555988	2012-09-17	1	56.16	DYT	CAD
16555988	2012-09-17	1	40.99	IKR	USD
16555988	2012-09-20	1	40.99	SCZ	USD
16555988	2012-10-10	1	40.99	ERY	USD
16555988	2012-10-18	2	81.98	LTU	USD
16555988	2012-10-21	2	112.31	FGY	CAD
16555988	2012-10-22	1	56.16	IML	CAD
16555988	2012-10-25	2	81.98	SXX	USD
16555988	2012-10-30	2	81.98	OMO	USD
16555988	2012-11-07	1	40.99	RGE	USD
16555988	2012-11-07	1	40.99	THR	USD
16555988	2012-11-10	1	312.34	ETS	GTQ
16555988	2012-11-13	1	40.99	OYL	USD
16555988	2012-11-15	1	37.3	HUO	EUR
16555988	2012-11-18	1	56.16	TRY	CAD
16555988	2012-11-24	1	37.3	ZRT	EUR
16555988	2012-11-26	1	56.16	UYG	CAD
16555988	2012-12-02	1	40.99	ZAF	USD
16555988	2012-12-07	1	40.99	ERR	USD
16555988	2012-12-10	1	37.3	ERT	EUR
16555988	2012-12-10	2	81.98	OMO	USD
16555988	2012-12-15	1	40.99	UYJ	USD
16555988	2013-01-03	2	81.98	FCA	USD
16555988	2013-01-03	1	40.99	HRY	USD
16555988	2013-01-04	1	37.3	HUO	EUR
16555988	2013-01-14	1	56.16	TRY	CAD
16555988	2013-01-14	1	618.13	LUY	MXN
16555988	2013-01-14	1	40.99	HRY	USD
16555988	2013-01-14	1	40.99	RER	USD
16555988	2013-01-14	1	40.99	LTU	USD
16555988	2013-01-16	2	81.98	ERG	USD
16555988	2013-01-16	1	40.99	UYJ	USD
